grid_cell,X_ELEMENT_,X_Axis_0_,X_Axis_1_,X_ENDC_CWE_,X_ENDC_RICHNESS_,Total_Specimens,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,geometry
59,'-337500:397500',-337500,397500,0.010508263,10,34,11.579339027404785,15.567697525024414,7.952749252319336,1957,334,10,76.60334014892578,960,68,84,895,10.441494941711426,56.938663482666016,314.3816833496094,21.525774002075195,3.187628984451294,18.338144302368164,8.294157981872559,15.198797225952148,"list(c(-124.124743347945, -123.955535826572, -123.955535826572, -124.124743347945, -124.124743347945, 41.4624156874268, 41.4624156874268, 41.5975508225619, 41.5975508225619, 41.4624156874268))"
60,'-322500:397500',-322500,397500,0.011107068,9,16,10.14354133605957,15.949333190917969,5.858166694641113,1756,315,9,78.91385650634766,888,60,73,837,13.242249488830566,53.98830032348633,425.36322021484375,25.2189998626709,0.6909999847412109,24.527999877929688,6.282166481018066,15.270833015441895,"list(c(-123.94538463711, -123.776177115738, -123.776177115738, -123.94538463711, -123.94538463711, 41.4680486430146, 41.4680486430146, 41.6031837781497, 41.6031837781497, 41.4680486430146))"
61,'-307500:397500',-307500,397500,0.017170834,23,50,8.888750076293945,15.325833320617676,4.255166530609131,1620,290,10,77.34613037109375,814,62,74,766,13.499667167663574,51.7803955078125,467.99078369140625,25.055999755859375,-1.0149999856948853,26.070999145507812,4.741666793823242,14.555999755859375,"list(c(-123.765998272027, -123.596790750654, -123.596790750654, -123.765998272027, -123.765998272027, 41.4734260059464, 41.4734260059464, 41.6085611410816, 41.6085611410816, 41.4734260059464))"
62,'-277500:397500',-277500,397500,0.024106994,9,13,7.361999988555908,14.557333946228027,1.9539999961853027,1355,236,12,72.80252838134766,662,66,72,622,13.783833503723145,49.3973388671875,528.9405517578125,24.81800079345703,-3.0859999656677246,27.904001235961914,2.5315001010894775,13.8725004196167,"list(c(-123.407147693449, -123.237940172076, -123.237940172076, -123.407147693449, -123.407147693449, 41.4834137057802, 41.4834137057802, 41.6185488409153, 41.6185488409153, 41.4834137057802))"
63,'-262500:397500',-262500,397500,0.010103196,7,38,5.694041728973389,13.09999942779541,0.18999989330768585,1436,244,14,70.62684631347656,688,76,81,648,13.173416137695312,47.56089401245117,541.35028076171875,22.84000015258789,-4.857999801635742,27.697999954223633,0.8754999041557312,12.326499938964844,"list(c(-123.227686039896, -123.058478518524, -123.058478518524, -123.227686039896, -123.227686039896, 41.4880239260401, 41.4880239260401, 41.6231590611753, 41.6231590611753, 41.4880239260401))"
64,'-247500:397500',-247500,397500,0.023340816,11,13,9.542166709899902,17.99250030517578,1.8986667394638062,705,128,7,74.851287841796875,360,40,41,343,16.500333786010742,47.77443313598633,660.1710205078125,30.53999900817871,-3.997999906539917,34.53799819946289,2.4539999961853027,17.76650047302246,"list(c(-123.048201851871, -122.878994330498, -122.878994330498, -123.048201851871, -123.048201851871, 41.4923783203703, 41.4923783203703, 41.6275134555055, 41.6275134555055, 41.4923783203703))"
65,'-232500:397500',-232500,397500,0.04508865,6,9,9.787750244140625,18.43166732788086,2.118833303451538,636,112,8,71.5129623413086,318,40,40,302,16.727500915527344,47.743751525878906,672.63714599609375,30.965999603271484,-4.070000171661377,35.0359992980957,2.5415000915527344,18.43166732788086,"list(c(-122.868696411872, -122.699488890499, -122.699488890499, -122.868696411872, -122.868696411872, 41.4964768378608, 41.4964768378608, 41.6316119729959, 41.6316119729959, 41.4964768378608))"
66,'-217500:397500',-217500,397500,0.051271846,44,198,8.825916290283203,17.25516700744629,1.621833324432373,733,122,10,67.4920425415039,351,47,47,333,15.701167106628418,47.27985382080078,647.4322509765625,28.92300033569336,-4.285999774932861,33.20899963378906,2.0964999198913574,17.25516700744629,"list(c(-122.689171003313, -122.519963481941, -122.519963481941, -122.689171003313, -122.689171003313, 41.5003194305739, 41.5003194305739, 41.635454565709, 41.635454565709, 41.5003194305739))"
67,'-202500:397500',-202500,397500,0.027099205,18,42,11.562999725341797,20.769500732421875,3.299333333969116,640,111,9,68.94679260253906,307,41,41,296,17.6733341217041,47.38921356201172,726.46099853515625,33.7130012512207,-3.5810000896453857,37.294002532958984,3.613333225250244,20.769500732421875,"list(c(-122.509626910467, -122.340419389094, -122.340419389094, -122.509626910467, -122.509626910467, 41.5039060535485, 41.5039060535485, 41.6390411886837, 41.6390411886837, 41.5039060535485))"
68,'-187500:397500',-187500,397500,0.019918546,32,75,8.082083702087402,16.778499603271484,0.514333188533783,684,104,10,60.72206497192383,304,48,48,290,16.22533416748047,46.641944885253906,672.7659912109375,28.868999481201172,-5.918000221252441,34.7869987487793,1.0789998769760132,16.778499603271484,"list(c(-122.330065418408, -122.160857897035, -122.160857897035, -122.330065418408, -122.330065418408, 41.5072366648038, 41.5072366648038, 41.6423717999389, 41.6423717999389, 41.5072366648038))"
69,'-172500:397500',-172500,397500,0.02,1,1,5.701791763305664,13.999834060668945,-1.1363333463668823,810,121,13,57.802242279052734,349,60,60,328,14.17941665649414,45.16169357299805,627.98748779296875,24.767000198364258,-6.630000114440918,31.39699935913086,-0.3605000078678131,13.999834060668945,"list(c(-122.150487812959, -121.981280291587, -121.981280291587, -122.150487812959, -122.150487812959, 41.5103112253425, 41.5103112253425, 41.6454463604776, 41.6454463604776, 41.5103112253425))"
70,'-157500:397500',-157500,397500,0.005518786,4,26,6.2336249351501465,14.64799976348877,-0.9354999661445618,671,97,11,54.35707092285156,280,53,53,263,14.285083770751953,44.496273040771484,643.8416748046875,25.516000747680664,-6.5879998207092285,32.104000091552734,-0.0898333415389061,14.64799976348877,"list(c(-121.970895380638, -121.801687859266, -121.801687859266, -121.970895380638, -121.970895380638, 41.5131296991546, 41.5131296991546, 41.6482648342897, 41.6482648342897, 41.5131296991546))"
71,'-142500:397500',-142500,397500,0.010953497,3,3,5.642916679382324,14.24816608428955,-1.4811667203903198,713,97,12,51.778831481933594,282,57,57,266,13.844666481018066,43.57368469238281,651.65234375,24.799999237060547,-6.9730000495910645,31.772998809814453,-0.6246666312217712,14.24816608428955,"list(c(-121.7912894086, -121.622081887227, -121.622081887227, -121.7912894086, -121.7912894086, 41.5156920532201, 41.5156920532201, 41.6508271883553, 41.6508271883553, 41.5156920532201))"
72,'-127500:397500',-127500,397500,0.019681845,29,70,4.567208290100098,13.146166801452637,-2.2964999675750732,736,101,14,49.96651840209961,293,64,64,275,13.236583709716797,42.96754837036133,640.80279541015625,23.347000122070312,-7.459000110626221,30.805999755859375,-1.4320000410079956,13.146166801452637,"list(c(-121.611671184581, -121.442463663209, -121.442463663209, -121.611671184581, -121.611671184581, 41.5179982575121, 41.5179982575121, 41.6531333926472, 41.6531333926472, 41.5179982575121))"
73,'-112500:397500',-112500,397500,0.020410056,4,5,8.304625511169434,17.530166625976562,-0.12616674602031708,387,51,8,43.60430908203125,145,37,37,139,15.392083168029785,43.11024856567383,726.76873779296875,29.503000259399414,-6.201000213623047,35.704002380371094,0.6964999437332153,17.530166625976562,"list(c(-121.432041996848, -121.262834475475, -121.262834475475, -121.432041996848, -121.432041996848, 41.5200482849988, 41.5200482849988, 41.655183420134, 41.655183420134, 41.5200482849988))"
74,'-97500:397500',-97500,397500,0.011772222,22,66,8.638250350952148,18.260499954223633,-0.2225000113248825,377,48,8,42.2245979309082,140,38,38,133,16.109333038330078,42.99261474609375,758.45184326171875,30.770000457763672,-6.699999809265137,37.470001220703125,0.5635000467300415,18.260499954223633,"list(c(-121.252403134136, -121.083195612764, -121.083195612764, -121.252403134136, -121.252403134136, 41.5218421116465, 41.5218421116465, 41.6569772467816, 41.6569772467816, 41.5218421116465))"
75,'-67500:397500',-67500,397500,0.012104944,14,32,7.829333305358887,17.371999740600586,-0.9399999976158142,393,50,8,42.4537353515625,148,40,40,139,15.988166809082031,43.217098236083984,751.736328125,29.602001190185547,-7.39300012588501,36.99500274658203,-0.1603333204984665,17.371999740600586,"list(c(-120.893101540758, -120.723894019386, -120.723894019386, -120.893101540758, -120.893101540758, 41.5246610812899, 41.5246610812899, 41.659796216425, 41.659796216425, 41.5246610812899))"
76,'-52500:397500',-52500,397500,0.055555556,2,2,7.970958232879639,17.561166763305664,-0.8789999485015869,389,50,8,42.32942199707031,147,40,40,137,16.090749740600586,43.22797775268555,758.67474365234375,29.73900032043457,-7.484000205993652,37.222999572753906,-0.16133324801921844,17.561166763305664,"list(c(-120.713441389427, -120.544233868055, -120.544233868055, -120.713441389427, -120.713441389427, 41.5256861912237, 41.5256861912237, 41.6608213263588, 41.6608213263588, 41.5256861912237))"
77,'-37500:397500',-37500,397500,0.025753645,19,57,8.134666442871094,17.733333587646484,-0.7151667475700378,393,50,9,42.32193374633789,148,40,40,138,15.79050064086914,42.94514465332031,760.5802001953125,29.631999969482422,-7.13700008392334,36.76900100708008,-0.027166644111275673,17.733333587646484,"list(c(-120.53377672168, -120.364569200308, -120.364569200308, -120.53377672168, -120.53377672168, 41.5264550341973, 41.5264550341973, 41.6615901693324, 41.6615901693324, 41.5264550341973))"
78,'-22500:397500',-22500,397500,0.021583666,62,394,5.589791774749756,14.653499603271484,-1.7011667490005493,524,63,13,38.58091354370117,181,57,57,167,12.919750213623047,41.12474822998047,676.900634765625,24.601999282836914,-6.814000129699707,31.416000366210938,-0.7545000314712524,14.653499603271484,"list(c(-120.354108827782, -120.184901306409, -120.184901306409, -120.354108827782, -120.354108827782, 41.5269676011911, 41.5269676011911, 41.6621027363262, 41.6621027363262, 41.5269676011911))"
79,'-7500:397500',-7500,397500,0.01979883,7,22,9.037208557128906,18.748332977294922,0.042999982833862305,330,45,8,44.091888427734375,130,34,40,121,15.586417198181152,42.60912322998047,767.0552978515625,30.14900016784668,-6.431000232696533,36.58000183105469,0.6000000834465027,18.5885009765625,"list(c(-120.174438998137, -120.005231476765, -120.005231476765, -120.174438998137, -120.174438998137, 41.5272238861914, 41.5272238861914, 41.6623590213265, 41.6623590213265, 41.5272238861914))"
80,'-337500:382500',-337500,382500,0.010534919,5,51,11.35935115814209,15.161240577697754,7.896899223327637,1752,299,9,76.32122802734375,855,61,77,799,10.70765495300293,58.36713790893555,299.3946228027344,21.516279220581055,3.1709301471710205,18.345348358154297,8.274999618530273,14.786434173583984,"list(c(-124.117110630989, -123.947903109616, -123.947903109616, -124.117110630989, -124.117110630989, 41.3273232868748, 41.3273232868748, 41.46245842201, 41.46245842201, 41.3273232868748))"
81,'-322500:382500',-322500,382500,0.006553828,2,5,11.326874732971191,16.765499114990234,6.826833248138428,1677,295,7,78.78325653076172,839,53,66,791,12.940750122070312,55.0295524597168,410.5559387207031,25.527000427246094,2.010999917984009,23.516000747680664,7.230000019073486,16.222166061401367,"list(c(-123.938090003586, -123.768882482213, -123.768882482213, -123.938090003586, -123.938090003586, 41.3329446947426, 41.3329446947426, 41.4680798298778, 41.4680798298778, 41.3329446947426))"
82,'-307500:382500',-307500,382500,0.02264765,8,11,9.60575008392334,16.170333862304688,4.447833061218262,1549,278,8,78.80592346191406,784,54,67,738,13.942667007446289,52.321624755859375,486.7913513183594,26.344999313354492,-0.30300000309944153,26.647998809814453,4.901500225067139,15.544666290283203,"list(c(-123.759041878216, -123.589834356844, -123.589834356844, -123.759041878216, -123.759041878216, 41.3383110308476, 41.3383110308476, 41.4734461659828, 41.4734461659828, 41.3383110308476))"
83,'-292500:382500',-292500,382500,0.027160534,12,14,11.805916786193848,19.33066749572754,5.244833469390869,1272,230,6,80.99775695800781,656,42,53,624,15.6336669921875,50.09345626831055,579.59490966796875,31.23200035095215,0.022999998182058334,31.208999633789062,5.665666580200195,19.01849937438965,"list(c(-123.579967525987, -123.410760004615, -123.410760004615, -123.579967525987, -123.579967525987, 41.3434222329925, 41.3434222329925, 41.4785573681277, 41.4785573681277, 41.3434222329925))"
84,'-277500:382500',-277500,382500,0.007736314,5,18,7.33008337020874,14.552833557128906,1.9451667070388794,1377,238,11,73.23763275146484,670,64,71,631,13.899333953857422,49.70615768432617,530.310546875,24.815000534057617,-3.1480000019073486,27.963001251220703,2.4581665992736816,13.855999946594238,"list(c(-123.400868219127, -123.231660697754, -123.231660697754, -123.400868219127, -123.400868219127, 41.3482782419077, 41.3482782419077, 41.4834133770428, 41.4834133770428, 41.3482782419077))"
85,'-247500:382500',-247500,382500,0.024687144,22,58,7.586916446685791,15.46483325958252,1.1261667013168335,1014,175,11,70.91669464111328,493,58,59,465,14.514833450317383,47.66306686401367,594.21685791015625,26.371000289916992,-4.081999778747559,30.452999114990234,1.6968334913253784,15.019000053405762,"list(c(-123.042599835702, -122.87339231433, -122.87339231433, -123.042599835702, -123.042599835702, 41.3572244576381, 41.3572244576381, 41.4923595927732, 41.4923595927732, 41.3572244576381))"
86,'-232500:382500',-232500,382500,0.005376344,1,3,9.9589996337890625,18.633333206176758,2.2944998741149902,638,112,8,70.81688690185547,317,40,40,299,16.718332290649414,47.80217742919922,675.0928955078125,31.062000274658203,-3.9119999408721924,34.9739990234375,2.693666696548462,18.633333206176758,"list(c(-122.863433308713, -122.69422578734, -122.69422578734, -122.863433308713, -122.863433308713, 41.3613145605956, 41.3613145605956, 41.4964496957308, 41.4964496957308, 41.3613145605956))"
87,'-217500:382500',-217500,382500,0.012931683,4,7,8.3038330078125,16.663000106811523,1.252500057220459,837,137,10,67.62499237060547,396,52,52,378,15.481499671936035,47.25444030761719,639.218505859375,28.128000259399414,-4.633999824523926,32.762001037597656,1.7626665830612183,16.663000106811523,"list(c(-122.684246926131, -122.515039404759, -122.515039404759, -122.684246926131, -122.684246926131, 41.3651492626172, 41.3651492626172, 41.5002843977523, 41.5002843977523, 41.3651492626172))"
88,'-202500:382500',-202500,382500,0.020908215,18,49,10.480833053588867,19.435667037963867,2.426333427429199,708,124,9,70.24847412109375,338,42,42,331,16.62649917602539,46.46220397949219,706.48101806640625,31.770999908447266,-4.013999938964844,35.78499984741211,2.8395001888275146,19.435667037963867,"list(c(-122.505041964979, -122.335834443607, -122.335834443607, -122.505041964979, -122.505041964979, 41.3687285191409, 41.3687285191409, 41.503863654276, 41.503863654276, 41.3687285191409))"
89,'-187500:382500',-187500,382500,0.010087767,13,109,3.3777916431427,11.453332901000977,-2.556166648864746,1243,193,18,62.13395309448242,556,87,87,525,12.994750022888184,44.66317367553711,588.10211181640625,21.389999389648438,-7.704999923706055,29.094999313354492,-1.7953333854675293,11.453332901000977,"list(c(-122.325819703074, -122.156612181702, -122.156612181702, -122.325819703074, -122.325819703074, 41.3720522885587, 41.3720522885587, 41.5071874236939, 41.5071874236939, 41.3720522885587))"
90,'-172500:382500',-172500,382500,0.003111687,3,20,5.347958564758301,13.752666473388672,-1.4485000371932983,907,133,13,58.52946090698242,386,64,64,365,14.002750396728516,44.83175277709961,630.79052734375,24.38599967956543,-6.8480000495910645,31.233999252319336,-0.6158332824707031,13.752666473388672,"list(c(-122.146581418975, -121.977373897602, -121.977373897602, -122.146581418975, -122.146581418975, 41.3751205322204, 41.3751205322204, 41.5102556673555, 41.5102556673555, 41.3751205322204))"
91,'-157500:382500',-157500,382500,0.007578395,7,13,6.620124816894531,15.089333534240723,-0.7356666922569275,700,98,11,55.30524826049805,287,52,52,273,14.520750045776367,44.47669219970703,653.46844482421875,26.08799934387207,-6.559999942779541,32.64799880981445,0.11250010877847672,15.089333534240723,"list(c(-121.967328391926, -121.798120870553, -121.798120870553, -121.967328391926, -121.967328391926, 41.3779332144356, 41.3779332144356, 41.5130683495707, 41.5130683495707, 41.3779332144356))"
